source_file,line_index,bengali,english
1961_1_709_718_b.txt,30,"তবে এটি অনুরোধ করা হয়েছে যে যদিও বোম্বে রাজ্যে বিতরণ ছিল, সেই বিতরণ বোম্বে রাজ্যের মধ্যে ব্যবহারের উদ্দেশ্যে ছিল না; এবং তাই, অনুচ্ছেদ 286 (1) (ক)-এর ব্যাখ্যা কার্যকর হয় না।","It is urged, however, that although there was distribution in the state of Bombay, that distribution was not intended for use within the state of Bijay; and, therefore, the interpretation of Article 286 (1) (a) does not apply."
1961_1_709_718_b.txt,31,714		সুপ্রিম  কোর্ট প্রতিবেদন 		 [1961],714 The Supreme Court Report [1961]
1961_1_709_718_b.txt,32,"বিক্রয় কর কর্তৃপক্ষ এই ভিত্তিতে অগ্রসর হয়েছে যে, ক্রয়ের প্রত্যক্ষ ফলস্বরূপ বোম্বে রাজ্যে ব্যবহারের উদ্দেশ্যে পণ্য সরবরাহ করা হয়েছিল। যতক্ষণ না সেই দৃষ্টিভঙ্গি ভুল প্রমাণিত হয়, ক্রয়টি অবশ্যই বোম্বে রাজ্যের মধ্যে হয়েছে বলে ধরে নিতে হবে এবং ব্যাখ্যাটি প্রযোজ্য না হলেও বোম্বে রাজ্য কর দিতে যোগ্য কিনা এই বৃহত্তর প্রশ্নটি বিবেচনা করা অপ্রয়োজনীয় হবে।","The Sales Tax authority has proceeded on the ground that the goods were supplied for the purpose of consumption in the state of Bombay as a direct result of the purchase. Unless that view is proved wrong, the purchase must be presumed to have been made within the state of Bijapur, and it would be unnecessary to consider the larger question whether the state of Bismarck is liable to tax even if the interpretation does not apply."
1961_1_709_718_b.txt,33,"আবেদনকারী সুনির্দিষ্ট মামলাটি হল যে কেনা তামাকটি ক্রয়ের প্রত্যক্ষ ফলস্বরূপ বোম্বে রাজ্যের মধ্যে সরবরাহ করা হয়।আরও যে প্রশ্ন উত্থাপিত হয়েছে তা হল এই ধরনের বিতরণ বোম্বে রাজ্যে ব্যবহারের উদ্দেশ্যে করা হয়েছিল কিনা।আবেদনকারী পক্ষ থেকে যুক্তি দেওয়া হয়েছিল যে, তামাকটি সরবরাহের পরে, সেই জায়গায় বিড়ি তৈরি করার জন্য মধ্যপ্রদেশ রাজ্যে বিতরণ উদ্দেশ্য ছিল।বোম্বে রাজ্যে কেনা তামাকের জন্য যা করা হত তা হল তামাক থেকে ডালপালা এবং ধুলো অপসারণ করা।ডালপালা এবং মাটির মতো বর্জ্য পদার্থ অপসারণ করার আহ্বান জানানো হয়, তা তামাক খাওয়ার পরিমাণ নয়।এটি আরও বলা হয়েছে যে বর্জ্য পদার্থ অপসারণের পরে যে তামাক প্রধান কার্যালয়ে পাঠানো হয় তা চাষীদের কাছ থেকে কেনা তামাক থেকে ""বাণিজ্যিকভাবে আলাদা"" নয়।উত্তরদাতারা পাল্টা হলফনামায় বলেছে যে, ""আবেদনকারীরা বম্বে রাজ্যের চাষিদের কাছ থেকে কাঁচা তামাকের পিছনে নির্দেশক করার পরে, এইভাবে কেনা কাঁচা তামাককে বিড়ি উৎপাদনে অবিলম্বে ব্যবহারের জন্য বিড়ি পাতিতে রূপান্তরর প্রক্রিয়া করে। যে কাঁচা তামাক এবং বিড়ি পাতির বিপণনযোগ্য মূল্য আলাদা এবং এগুলি উভয়ই বাণিজ্যিকভাবে ভিন্ন জিনিস। বোম্বে রাজ্যের বাইরে পাঠানো হওয়ার আগে কাঁচা তামাককে বিড়ি পাতিতে রূপান্তর হয় এবং কাঁচা তামাক ও বিড়ি পাতির বাজার মূল্য ভিন্ন হয় বলে উত্তরদাতাদের বক্তব্যের উপর ভিত্তি করে আবেদনকারী পক্ষ থেকে আর কোনও হলফনামা জমা করা হয়নি। মিঃ পাঠকও শুনানিতে বিবৃতি সত্যতা স্বীকার করেন যে কেউ বাজারে গিয়ে কিনতে পারে","The specific case made by the petitioner is that the tobacco that is purchased is supplied within the state of Bombay as a direct result of the purchase. A further question that has arisen is whether such distribution was intended for use in the state of Bijapur. It was argued that the petitioner, after the tobacco was supplied, the distribution in the country of Madhya Pradesh was for the purpose of making beeti at that place. For the tobacco purchased in the state Of Bombay, what was done was to remove the stems and the dust from the tobacco. It is called for the removal of waste materials such as stems and soil, not the amount of tobacco consumed. It is also stated that the tofu that is sent to the head office after the waste material is removed is not ""commercially different"" from the tobacco purchased from the growers. The respondent stated in the counter-affidavit that, ""After the petitioners have indicated the back of the raw tobacco from the farmers of the state of Burma, the raw tobacco thus purchased undergoes the process of conversion into beet leaves for immediate use in the production of beets. That the marketable value of the crude tobacco and beetles is different and that they are both commercially different things. No further affidivit has been filed by the petitioner based on the statement of the respondent that the raw tobacco is converted into beed leaves before being sent out of the country of Bijaya and that the market price of the raw and beedle leaves is different. Mr. Pathak also admitted the truthfulness of the statement at the hearing that one can go to the market and buy."
1961_1_709_718_b.txt,34,1 এস. সি. আর.			 সর্বোচ্চ আদালত প্রতিবেদন 		715,1 SCR 715 Supreme Court Report
1961_1_709_718_b.txt,35,"কাঁচা তামাক বা আখো ভুকো নামে পরিচিত বস্তুটি এবং তিনি বাজারে গিয়ে ""বিড়ি পট্টি"" নামে পরিচিত বস্তুটি কিনতে পারতেন। এটিই যথেষ্ট প্রমাণ যে কাঁচা তামাক এবং বিড়ি পট্টি স্বতন্ত্র এবং ভিন্ন বাণিজ্যিক পণ্য।","The item known as ""raw tobacco"" or ""Akhoba"" is known to have gone to the market and been bought by a person known as ""beetipatti."" This is enough proof that says that ""raw"" tobacco is distinct from ""buttery"" or ""shallow."""
1961_1_709_718_b.txt,36,"এই ঘটনাগুলির প্রেক্ষাপটেই আমাদের এই প্রশ্নটি বিবেচনা করতে হবে যে বোম্বে রাজ্যে তামাক ব্যবহারের জন্য সরবরাহ করা হয়েছিল কিনা।এই প্রশ্নের উত্তরে সংবিধানের 286 অনুচ্ছেদের ব্যাখ্যায় ব্যবহৃত ""ভোগ"" শব্দের একটি সম্পূর্ণ সংজ্ঞা দেওয়ার প্রচেষ্টা করা অপ্রয়োজনীয় এবং প্রকৃতপক্ষে অযৌক্তিক।মানুষ যে খাওয়ার সঙ্গে সবচেয়ে বেশি পরিচিত তা ঘটে যখন তারা খায়, পান করে বা ধূমপান  করে। এইভাবে, আমরা রুটি, বা মাছ বা মাংস বা শাকসবজি খাওয়ার কথা বলি, যখন তারা এই খাবারগুলি খায়; আমরা চা বা কফি বা জল বা মদ খাওয়ার কথা বলি, যখন তারা এই জিনিসগুলি পান করে; আমরা সিগার বা সিগারেট বা বিড়ি খাওয়ার কথা বলি, যখন তারা এগুলি ধূমপান করে।অর্থনীতিবিদরা যেমন বলেছেন, সম্পদের উৎপাদন হল ""উপযোগিতা"" তৈরি, খরচ হল উৎপাদিত পণ্য ও পরিষেবার এমন সুবিধা গ্রহণ যা তার উপযোগিতা গঠন করে। প্রতিটি পণ্যের জন্য, সাধারণত এমন কিছু থাকে যা সাধারণত ব্যবহারের চূড়ান্ত হিসাবে বিবেচিত হয়। কিছু পণ্যের ক্ষেত্রে, এমনকি একাধিক ধরনের চূড়ান্ত খরচ হতে পারে।এইভাবে আঙ্গুরগুলি অবশেষে ""ফল হিসাবে খাওয়া যেতে পারে; আঙ্গুর থেকে প্রস্তুত মদ পান করেও সেগুলি খাওয়া যেতে পারে। ""আবার, ব্যবহারের চূড়ান্ত বিষয়টি কিছু ক্ষেত্রে যথেষ্ট সময়ের মধ্যে ছড়িয়ে পড়তে পারে। উদাহরণস্বরূপ বই, আসবাবপত্র, চিত্রকর্মের উল্লেখ করা যেতে পারে। এমনকী এমন ক্ষেত্রেও ঘটতে পারে যে, একজন ভোক্তা ভোগের চূড়ান্ত কার্যটি আইনের কিছু অংশ সম্পাদন করার পরে, ভোগের চূড়ান্ত কাজের আরেকটি অংশ তার উত্তরাধিকারী বা উত্তরাধিকারী, একজন হস্তান্তরকারী বা এমনকি যিনি অন্যায় উপায়ে দখল অর্জন করেছেন তার দ্বারাও সম্পাদিত হতে পারে।কিন্তু এই সত্য যে প্রতিটি পণ্যের জন্য এমন কিছু রয়েছে যা সাধারণত ব্যবহারের চূড়ান্ত কাজ হিসাবে বিবেচিত হতে পারে, আমাদের ভুলে যাওয়া উচিত নয় যে পৌঁছানোর ক্ষেত্রে","It is in the context of these events that we have to consider the question of whether tobacco was provided for consumption in the state of Bombay. It is unnecessary, and indeed absurd, to attempt to give a complete definition of the word ""consumption"" as used in the interpretation of Article 286 of the Constitution to answer this question. What people are most familiar with is eating when they eat, drink, or smoke. Thus, we speak of bread, or fish, or meat, or vegetables, when people eat these foods; we speak of drinking tea, or coffee, or water, or wine, when people drink these things; and we speak of consuming cigars or cigarettes, or beetles, when people smoke them. As economists have said, the production of wealth is the creation of ""utility,"" consumption is the taking of such benefits of the goods and services produced as to constitute its utility. For each good, there is usually something that is generally considered the ultimate consumer. In the case of some goods, there may even be more than one type of final consumption. Thus the grapes may eventually be consumed as ""fruit; they may also be consumed by drinking wine prepared from grapes."" Again, the ultimate consumer may in some cases be spread over a considerable period of time. Mention may be made of books, furniture, or paintings. It may even happen that, after a consumer has performed some part of the act of consumption, another part of the final act of consumption may also be performed by his heir or successor, a transferee, or even by one who has acquired possession by unjust means. But in view of the fact that for every commodity there is something that may generally be regarded as the ultimate consumer, we must not forget that in reaching that"
1961_1_709_718_b.txt,37,"যে পর্যায়ে ভোগের এই চূড়ান্ত বিষয়টি ঘটে পণ্যটি উৎপাদনের বিভিন্ন পর্যায়ের মধ্য দিয়ে যেতে পারে এবং এই ধরনের বিভিন্ন পর্যায়ের জন্য, ভোগের এক বা একাধিক মধ্যবর্তী কার্যসকল  বিদ্যমান থাকবে।সুতরাং, তুলো ব্যবহারের চূড়ান্ত আইনটি এটি থেকে উৎপাদিত কাপড়ের পোশাক পরা হিসাবে ব্যবহার বিবেচিত হতে পারে। কিন্তু তুলো পরিধানযোগ্য পোশাকে পরিণত হওয়ার আগে, এটি বিভিন্ন উৎপাদকদের হাতে চলে যায়, যাদের প্রত্যেকে তার প্রাপ্ত পণ্যের কিছু উপযোগিতা যোগ করে। প্রথমে জিনিংয়ের কাজ রয়েছে; স্পিনার দ্বারা জিনেড তুলো সুতায় বোনা হয়; সুতা তাঁতির দ্বারা কাপড়ে বোনা হয়; বোনা কাপড়টি দর্জি দ্বারা পরিধান করা পোশাক তৈরি করা হয়।এই পর্যায়গুলির প্রত্যেকটিতে স্বতন্ত্র উপযোগিতা তৈরি করা হয় এবং যা উৎপাদিত হয় তা পরবর্তী পর্যায়ে ব্যবহার করা হয়।জিনিং-এ কাঁচা তুলো ব্যবহার করা, স্পিনিং-এ জিনযুক্ত তুলো ব্যবহার করা, বয়ন-এ স্পিনিং সুতা ব্যবহার করা, পোশাক তৈরিতে বোনা কাপড় ব্যবহার করার কথা বলা স্বাভাবিক এবং সঠিক।চূড়ান্ত পণ্য-পরিধান করা পোশাক-শেষ পর্যন্ত পুরুষ, মহিলা এবং শিশুরা এটিকে পোশাক হিসাবে ব্যবহার করে।""ভোগ"" শব্দের অর্থকে চূড়ান্ত ব্যবহারের মধ্যে সীমাবদ্ধ করার জন্য কোনও শব্দের অনুপস্থিতি সংবিধান নির্মাতারা যে কোনও ধরণের ব্যবহারকারীকে বোঝাতে এই শব্দটি ব্যবহার ইচ্ছাশক্তিছিলেন যা সাধারণত নির্দিষ্ট পণ্যের ব্যবহার হিসাবে বলা হয়।","The stage at which this ultimate object of consumption takes place is the stage at which the commodity may pass through various stages of production, and for such different stages, one or more intermediate functions of consumption will exist. Thus, the final law of use of the cotton may be regarded as the wearing of the cloth produced from it. But before the cotton becomes wearable clothing, it passes into the hands of various manufacturers, each of whom adds some utility to the product from which it is obtained. First there is the work of ginning; the ginned cotton is woven into the yarn by the spinner; the yarn is wrangled into the cloth by the weaver; the woven cloth is made into garments worn by the tailor. In each of these stages distinct utilities are created, and what is produced is used at a later stage. It is natural and correct to speak of raw cotton being used in ginning, ginning being used in spinning, spinning being used in weaving, and woven cloth being used in the making of clothing. The final product - the finished product - is ultimately used by men, women, and children as clothing. The absence of any word to limit the meaning of the word ""consumption"" to the final use The framers of the Constitution had the will to use this word to refer to any kind of user which is generally said to be the use of a particular product."
1961_1_709_718_b.txt,38,"উপরে উল্লিখিত তুলার উদাহরণের দিকে ফিরে গেলে, এই ধারণা রাখা উপযুক্ত হবে যে, যখন 'ক ""রাজ্যে কাঁচা তুলো বিতরণ হয়, তখন তা' ক"" রাজ্যে ব্যবহারের জন্য বিতরণ  হয়; যখন 'খ ""রাজ্যে কাঁচা তুলো বিতরণ  হয়, তখন তা' খ"" রাজ্যে ব্যবহারের জন্য বিতরণ হয়; যখন 'গ ""রাজ্যে কাপড় বুনার জন্য সুতা বিতরণ  হয়, তখন তা' গ"" রাজ্যে ব্যবহারের জন্য বিতরণ  হয়; যখন সেই রাজ্যে দর্জি দ্বারা তৈরি পোশাক পরিধানের জন্য বোনা কাপড় 'ঘ ""রাজ্যে বিতরণ  হয়, তখন' ঘ"" রাজ্যে ব্যবহারের জন্য কাপড় বিতরণ হয়; এবং অবশেষে যখন 'গ ""রাজ্যে পোশাক পরা পোশাক হিসাবে বিক্রি  জন্য বিতরণ  হয়।","Go back to the example of the cotton industry mentioned above, it would be appropriate to hold that when raw cotton is distributed in state A, it is distributed for use in state A; when the cotton industry is mentioned in state B, it has to be used for the purpose of being in state B; when yarn for weaving is distributed in state C, it is used for the use of that state; when textiles for wearing by tailors in that state are distributed in state C; and finally when clothing is distributed for sale as clothing in state C."
1961_1_709_718_b.txt,39,1 এস. সি. আর. 		সর্বোচ্চ আদালত প্রতিবেদন 		717,1 SCR Supreme Court Report 717
1961_1_709_718_b.txt,40,"সেই রাজ্যে, 'ঙ' ""রাজ্যে ব্যবহারের জন্য পরিধান করা পোশাক বিতরণ করা হয়। ব্যবহারের চূড়ান্ত পর্যায়ে যা সমাপ্ত বস্তুটিকে পোশাক হিসাবে ব্যবহার, তা ছাড়া, উৎপাদনের প্রতিটি পর্যায়ে উৎপাদকদের দ্বারা প্রাপ্ত বাণিজ্যিক নিবন্ধের থেকে আলাদা একটি বস্তুটি অস্তিত্বে আনা লক্ষ্য করা যাবে।কোনও পণ্যকে কোনও প্রক্রিয়াকরণের আওতায় এনে একটি ভিন্ন বাণিজ্যিক পণ্যে রূপান্তর করা, অনুচ্ছেদ 286-এর ব্যাখ্যার অর্থের মধ্যে ব্যবহার। ব্যবহারকারীর চূড়ান্ত কাজের চেয়ে কম নয় যখন কোনও স্বতন্ত্র পণ্য অস্তিত্বে আনা হচ্ছে না কিন্তু যা অস্তিত্বে আনা হয়েছিল তা ব্যবহার করা হচ্ছে।যুক্তির এই পর্যায়ে মিঃ পাঠক যা জোর দিয়েছিলেন বলে মনে হয়েছিল যে জিনিসটি ব্যবহার করা হয়েছে বলে পূর্বে উল্লিখিতর আগে জিনিসটির পদার্থ অবশ্যই ধ্বংস হতে হবে।এটি আমাদের কোথাও নিয়ে যায় না, কারণ পদার্থটি ধ্বংস করার অর্থ কী তা আমাদের এখনও খুঁজে বের করতে হবে। এটা বলা যেতে পারে যে যখন একটি পণ্য বাণিজ্যিকভাবে ভিন্ন পণ্যে রূপান্তরিত হয় তখন তার পূর্বের পরিচয় নষ্ট হয়ে যায় এবং তাই পদার্থের ধ্বংস হয়, যেমনটি বিজ্ঞ আইনজীবী বলেন। আমরা মনে করি যে ""ধ্বংস"" এর পরিমাণ কী তা নিয়ে আলোচনায় প্রবেশ করা অপ্রয়োজনীয় মনে হয় এমনকি সিদ্ধান্ত না নিয়েও, ধ্বংস ছিল কি না।  আমরা এটা বলা সঠিক এবং যুক্তিসঙ্গত মনে করি যে যখনই একটি পণ্যের সাথে এমনভাবে মোকাবিলা করা হয় যাতে এটি পরিবর্তন করা যায়। আরেকটি বাণিজ্যিক পণ্য শিল্পের ব্যাখ্যার অর্থের মধ্যে প্রথম পণ্যের ব্যবহার। যা অনুচ্ছেদ 286র ব্যখ্যার মধ্যে অন্তর্ভুক্ত। ট্রাভাঙ্কোর-কোচিন বনাম শানমুঘা বিলাস কাজু বাদাম কারখানায় (1)113 পৃ. প্রতিবেদন থেকে।","In that state, 'e' means ""an apparel used for use in the state' is distributed. Except in the final stage of use which is the use of the finished article as apparel, it may be observed that at every stage of production an object different from the commercial article obtained by the producer is brought into existence. The transformation of a product into a different commercial product by subjecting it to some processing, use within the meaning of the interpretation of Article 286. No less than the final act of the user when no distinct product is being brought into existence but what was brought into existence is being used. What Mr. Pathak seemed to emphasize at this stage of the argument was that the substance of the thing must be destroyed before the thing is mentioned as having been used. This does not lead us anywhere, for we still have to find out what it means to destroy the substance. It may be said that when a product is commercially transformed into another product, its former identity is destroyed and so is the destruction of the substance, as the wise lawyer says. We think it unnecessary to enter into a discussion as to what the amount of ""destruction"" is without even deciding, whether the destruction was or was not. We think that it is right and reasonable to say that whenever a product has been dealt with in such a way as to alter it. Another commercial product is that which is used within the meaning or interpretation of the art. 286. Which is included in the interpretation of art."
1961_1_709_718_b.txt,41,"সেখানে কাঁচা কাজুবাদাম কেনা হত।ট্রাভাঙ্কোরে এই বাদামগুলি বিতরণ সেই রাজ্যে ব্যবহারের উদ্দেশ্যে করা হয়েছিল কিনা এই প্রশ্নটি নিয়ে আলোচনা করে, বিচারপতি দাস পর্যবেক্ষণ করেছেনঃ","Raw cashew nuts were bought there. Considering the question whether the distribution of these nuts in Transylvania was intended for consumption in that state, Justice Das observed:"
1961_1_709_718_b.txt,42,"""কাঁচা কাজু বাদাম উত্তরদাতারা কাছে পৌঁছানোর পরে, একটি প্রক্রিয়া মধ্য দিয়ে রাখা হয় এবং নতুন বাণিজ্য সামগ্রী, যেমন কাজু বাদাম তেল এবং ভোজ্য কাজু বাদামের শাঁস পাওয়া যায়। এরপরে বলা হয়,","""After the raw cashew nuts reach the respondent, a process is put through and new trade items, such as cashew nut oil and edible cashew shells, are obtained. It is then said,"
1961_1_709_718_b.txt,43,[1954] এস. সি. আর 53।,[1954] SCR 53.
1961_1_709_718_b.txt,44,718		 সর্বোচ্চ আদালত প্রতিবেদনস		 [1961],718 The Supreme Court Reports [1961]
1961_1_709_718_b.txt,45,"অতএব, আমি যে অর্থে উল্লেখ করেছি সেই অর্থে উত্তরদাতারা কাঁচা কাজু বাদাম খাবেন। ""","Therefore, the respondents will eat raw cashew nuts in the sense that I have mentioned. """
1961_1_709_718_b.txt,46,"বিচারপতি দাস এখানে এই দৃষ্টিভঙ্গিতে এগিয়ে যান যে, কোনও পণ্যকে একটি ভিন্ন বাণিজ্যিক পণ্যে পরিণত করার জন্য ব্যবহার করা, অনুচ্ছেদ  286 (1) (ক)-এর ব্যাখ্যার অর্থের মধ্যে, ভোগের সমান। যেমনটি পৃঃ 110 প্রতিবেদনে বলেছে। আমরা এমন কোনো ক্ষেত্রে অবগত নই যেখানে কোনো পণ্যের এই ধরনের ব্যবহারকে ভোগের পরিমাণ না বলে ধরা হয়েছে।","Justice Das here proceeds from the view that the use of a commodity to make it into a different commercial good, within the meaning of the interpretation of Article 286 (1) (a), amounts to consumption. As stated in the report, p. 110. We are not aware of any case where such use of sulphur dioxide has been held not to amount to consumption."
1961_1_709_718_b.txt,47,"সুতরাং এই মামলা তথ্যের ভিত্তিতে এটি অবশ্যই ধরে রাখতে হবে যে যখন তামাকটি বোম্বে রাজ্যে বাণিজ্যিকভাবে ভিন্ন বস্তুতে রূপান্তরিত করার উদ্দেশ্যে সরবরাহ করা হয়েছিল, যেমন, বিড়ি পট্টি বিতরণ ছিল ব্যবহারের উদ্দেশ্যে।এই ক্ষেত্রে ক্রয়গুলি অতএব অনুচ্ছেদ 286 (1) (ক)-এর ব্যাখ্যার অর্থের মধ্যে পড়ে এবং বোম্বে রাজ্যের অভ্যন্তরে সংঘটিত হয়েছে বলে ধরে নিতে হবে।","It must therefore be held on the basis of this information that when the tobacco was supplied to the state of Bombay for the purpose of transforming it into a commercially different article, as the case may be, the distribution of bijlipatti was for the purposes of consumption. The purchases in this case therefore fall within the meaning of the interpretation of Article 286 (1) (a) and must be presumed to have taken place within the state of Bijapur."
1961_1_709_718_b.txt,48,"এই আপত্তিটি বিবেচনার জন্য রয়ে গেছে যে সংবিধানের 286 (2) অনুচ্ছেদের অর্থের মধ্যে আন্তঃরাজ্য বাণিজ্য বা বাণিজ্য চলাকালীন লেনদেন হয়েছিল এবং তাই শুল্ক করা তার বিধান দ্বারা নিষিদ্ধ ছিল।এই লেনদেনগুলি আন্তঃরাজ্য বাণিজ্যের ক্ষেত্রে হলেও, 1955 সালের 6ই সেপ্টেম্বর পর্যন্ত সমগ্র সময়ের জন্য বিক্রয় কর বিধিগুলির বৈধতা আইন দ্বারা সংবিধানের অনুচ্ছেদ 286(2)-এর বাধা অপসারণ করা হয়েছে।1955 সালের 7ই সেপ্টেম্বর থেকে 1955 সালের 29শে সেপ্টেম্বর পর্যন্ত শুল্ক অবৈধ হবে যদি এই লেনদেনগুলি আন্তঃরাজ্য বাণিজ্যের পথে হয়।আবেদনকারীর কৌঁসুলি অবশ্য আমাদের জানিয়েছিলেন যে তিনি তার প্রশ্নে সিদ্ধান্ত চান না এবং এই ক্ষেত্রে, অনুচ্ছেদ 286(2) এর অধীনে তার আপত্তি চাপবেন না। সুতরাং সংবিধানের 286 (2) অনুচ্ছেদের অর্থের মধ্যে আন্তঃরাজ্য বাণিজ্য বা বাণিজ্যের সময় এই লেনদেন গুলি হয়েছিল কিনা তা সিদ্ধান্ত করা আমাদের পক্ষে অপ্রয়োজনীয়।যেহেতু আবেদনকারী তার মৌলিক অধিকারের কোনও লঙ্ঘন প্রমাণ করতে ব্যর্থ হয়েছে, তাই দরখাস্ত খরচ সহ খারিজ করা হয়।","This objection remains for consideration that the transactions took place in the course of inter-State trade or commerce within the meaning of Article 286 (2) of the Constitution and therefore the imposition of duty was prohibited by its provisions. While these transactions were in respect of inter-state trade, the impediment of Article 285 (2) of the Civil Constitution has been removed by the Validity of Sales Tax Rules Act for the entire period up to September 6, 1955. The duty would be valid from September 6, 1955 to September 29, 1955 if these transactions took place within the course of international trade. The counsel for the petitioner, however, informed us that he did not seek a decision on his question and, in this case, would not press his objection under Article 286 (1). It is therefore unnecessary for us to decide whether these transactions were taken in the course or course of interstate trade or within the meaning or of article 286 (1) of the Constitution. Since the petitioner failed to prove any violation of his fundamental rights, the application is dismissed with costs."
1961_1_709_718_b.txt,49,সেই দরখাস্ত খারিজ হয়ে যায়।,The petition was rejected.
1961_1_709_718_b.txt,50,""".","Fix the grammar: "".."
1952_1_737_744_b.txt,0,গুরবচন সিং,Gurbachan Singh
1952_1_737_744_b.txt,1,বনাম,vs.
1952_1_737_744_b.txt,2,বোম্বে রাজ্য এবং অন্য,The Bombay state and other
1952_1_737_744_b.txt,3,"[প্রধান বিচারপতি , পতঞ্জলি শাস্ত্রী, বিচারপতিগণ ,মেহের চাঁদ মহাজন, মুখার্জিয়া, দাস এবং চন্দ্রশেখর আইয়ার]","[Chief Justice, Patanjali Shrestha, Justices, Meher Chand Mahajan, Mukerjea, and Chandrashekhar Iyer]"
1952_1_737_744_b.txt,4,"সিটি অফ বোম্বে পুলিশ অ্যাক্ট, ১৯০২, ধারা ২৭(১)-ভারতের সংবিধান, অনুচ্ছেদ ১৯(১) (ডি), ১৯(৫)-বহির্ভূতকরণ সংক্রান্ত বিধানগুলি চলাচলের স্বাধীনতার মৌলিক অধিকার লঙ্ঘন করে কিনা- ন্যায্যতা -বহির্ভূত আদেশ -বৈধতার জন্য বোম্বে রাজ্যের বাইরে বাসস্থান স্থান নির্ধারণ- বৈধতা।","City of Bombay Police Act, 1902, Section 27 (1) - Constitution of India, Article 19 (1) - (d), 19 (5) - Whether the provisions relating to exclusion violate the fundamental right of freedom of movement - Justification - Exclusion order - Placement of residence outside of the Bombay state for legality - Lawfulness."
1952_1_737_744_b.txt,5,"সিটি অফ বোম্বে পুলিশ অ্যাক্ট, ১৯০২-এর ধারা ২৭ (১), সংবিধানের অনুচ্ছেদ ১৯ এর বিধানগুলি লঙ্ঘন করে না, যেহেতু এটি সাধারণ জনগণের স্বার্থে প্রণয়ন করা হয়েছিল এবং এই উপ-ধারা মামলার শ্রেণির বিবেচনায় প্রযোজ্য এবং এর অধীনে বিপদ এড়ানোর উদ্দেশ্যে একটি বহিরাগত আদেশ জারি করা হয়েছিল, বিধিনিষেধগুলি যেগুলি একটি নাগরিকের অবাধ চলাচলের মৌলিক অধিকারের উপর ধার্য করা হয়েছে যা সংবিধানের অনুচ্ছেদ ১৯(১) (ডি) দ্বারা নিশ্চিত করা হয়েছে,  তা যুক্তিসঙ্গত এবং অনুচ্ছেদ  ১৯(৫) পরিধির মধ্যে আসে।","Section 27 (1) of the City of Bombay Police Act, 1902, does not violate the provisions of Article 19 of the Constitution, since it was enacted in the interest of the general public and is applicable in consideration of the class of cases and an appeal order was issued under it for the purpose of avoiding danger, the restrictions that are imposed on the fundamental right of a citizen to freedom of movement which are guaranteed by Article 19 (1) (d) of the Constitution are reasonable and fall within the ambit of Article 19 (5)."
1952_1_737_744_b.txt,6,"একজন নাগরিকের সংবিধানের অনুচ্ছেদ ১৯(১)(ডি) এ দেওয়া মৌলিক অধিকারের উপর একটি আইন প্রণয়ন দ্বারা ধার্য করা বিধিনিষেধগুলি যুক্তিসঙ্গত কিনা বা এই অনুচ্ছেদের প্রকরন (৫) এর অর্থে যুক্তিসঙ্গত নয় তা আইনের প্রক্রিয়াগত অংশের উপর ততটা নির্ভর করে যতটা এর বিশেষ অংশের উপর করে, এবং প্রতিটি ঘটনায় আদালতকে দেখতে হবে যে কোন পরিস্থিতিতে এবং কোন পদ্ধতিতে বিধিনিষেধ ধার্য করা হয়েছে ।","Whether restrictions imposed by a legislative enactment on a citizen's fundamental right given in Article 19 (1) (d) of the Constitution are reasonable or not reasonable within the meaning of proviso (5) of this article depends as much on the procedural part of the law as on the particular part thereof, and in each instance the court has to see what circumstances and in what manner the restrictions have been imposed."
1952_1_737_744_b.txt,7,"সিটি অফ বোম্বে পুলিশ অ্যাক্ট,১৯০২ এর ধারা ২৭ এর উপ-ধারা (১) দ্বারা দুই ধরণের বহিঃপ্রকাশ আদেশ প্রদান করা হয়েছে , যেখানে বহির্ভূতকরণ গ্রেটার বোম্বে থেকে নির্দেশিত হয়  এবং অন্যটি যেখানে বহিরাগত নিজেকে বম্বে রাজ্য থেকে সরিয়ে নেয়। । প্রথম শ্রেণীর ক্ষেত্রে, বহির্ভূতকরণ আদেশে সেই স্থানটি নির্দিষ্ট করতে হবে যেখানে বহিরাগত নিজেকে সরিয়ে নেবে এবং এটি অবশ্যই নির্দেশ করতে হবে যে পথ দিয়ে তাকে সেই স্থানে পৌঁছাতে হবে। অন্যদিকে, যেখানে বহির্ভূতকরণটি হয়েছিল বোম্বে রাজ্যের থেকে, সেখানে বহিরাগত ব্যক্তি রাজ্যের বাইরে তার পছন্দের যে কোনও জায়গায় থাকতে পারে এবং বসবাসের কোনও স্থান উল্লেখ করা যায় না বা প্রয়োজন হয় না।","Two types of externment orders are provided by sub-section (1) of section 27 of the City of Bombay Police Act, 1902, where the externment is directed from the Greater Bombay and the other where the outsider removes himself from the State of Burma. In the case of the first class, the externment order must specify the place where the externalr will remove himself and it must indicate the route by which he must reach that place. On the other hand, where the externaler was from the state of Bijay, the outsider may stay anywhere of his choice outside the state and no place of residence may be mentioned or required."
